Frequency (GHz), Wave Refl (dB), Wave Refl (rad), Wave Trans (dB), Wave Trans (rad)
2.219601463331993330e+01,-1.120415447992839875e+00,3.133037764317430973e+00,-2.994317891422801381e+01,-1.238783767187884077e+00
2.220564832022675716e+01,-1.120491301852666544e+00,3.133068480723294247e+00,-2.996123195292992136e+01,-1.239495728352487891e+00
2.221528200713357748e+01,-1.120567082453909791e+00,3.133099049417137127e+00,-2.997926424635078035e+01,-1.240204034966464475e+00
2.222491569404040135e+01,-1.120643066729038795e+00,3.133129509595199202e+00,-2.999728129603979809e+01,-1.240907497943679605e+00
2.223454938094722877e+01,-1.120719311185838674e+00,3.133159911345455129e+00,-3.001528223020199704e+01,-1.241604764601428768e+00
2.224418306785404909e+01,-1.120795634708983801e+00,3.133190300501954351e+00,-3.003325998739775926e+01,-1.242294732389160217e+00
2.225381675476087295e+01,-1.120871673977164251e+00,3.133220704724668959e+00,-3.005120338141281167e+01,-1.242976890494329689e+00
2.226345044166769327e+01,-1.120946994900562599e+00,3.133251125070588117e+00,-3.006910043789788034e+01,-1.243651484931959761e+00
2.227308412857451714e+01,-1.121021226258614112e+00,3.133281535662729933e+00,-3.008694200144218200e+01,-1.244319455327647095e+00
2.228271781548133745e+01,-1.121094174755178807e+00,3.133311891598934196e+00,-3.010472452002702326e+01,-1.244982160451969744e+00
2.229235150238816487e+01,-1.121165886190602201e+00,3.133342142721447843e+00,-3.012245115331932510e+01,-1.245640973909249327e+00
2.230198518929498519e+01,-1.121236633761773405e+00,3.133372249063086201e+00,-3.014013085259054492e+01,-1.246296871607132095e+00
2.231161887620180906e+01,-1.121306836705916243e+00,3.133402193251666024e+00,-3.015777567319363328e+01,-1.246950136253404118e+00
2.232125256310862937e+01,-1.121376933834849599e+00,3.133431986061618435e+00,-3.017539711990879425e+01,-1.247600269702046294e+00
2.233088625001545324e+01,-1.121447250433742715e+00,3.133461663379601081e+00,-3.019300262637491272e+01,-1.248246141645381391e+00
2.234051993692228066e+01,-1.121517899220959125e+00,3.133491275469630022e+00,-3.021059323888245984e+01,-1.248886331633789926e+00
2.235015362382910098e+01,-1.121588745847193591e+00,3.133520871783995965e+00,-3.022816321874783085e+01,-1.249519562329269640e+00
2.235978731073592485e+01,-1.121659449815797904e+00,3.133550485945594488e+00,-3.024570170158867199e+01,-1.250145093277913677e+00
2.236942099764274516e+01,-1.121729568682036549e+00,3.133580125498034885e+00,-3.026319592867773878e+01,-1.250762955261154552e+00
2.237905468454956903e+01,-1.121798693964065397e+00,3.133609769584138505e+00,-3.028063508362141576e+01,-1.251373952563557435e+00
2.238868837145638935e+01,-1.121866577335284942e+00,3.133639375303212571e+00,-3.029801357453884236e+01,-1.251979430299903884e+00
2.239832205836321677e+01,-1.121933208432610352e+00,3.133668890845477062e+00,-3.031533275937803751e+01,-1.252580875305867147e+00
2.240795574527003708e+01,-1.121998820225886595e+00,3.133698271418520420e+00,-3.033260057576278257e+01,-1.253179470326002409e+00
2.241758943217686095e+01,-1.122063819939903118e+00,3.133727493106154505e+00,-3.034982916872044711e+01,-1.253775736532404261e+00
2.242722311908368127e+01,-1.122128666291824173e+00,3.133756560408192282e+00,-3.036703121896217183e+01,-1.254369373781159425e+00
2.243685680599050514e+01,-1.122193730340383722e+00,3.133785505121968296e+00,-3.038421607543658354e+01,-1.254959348904346239e+00
2.244649049289733256e+01,-1.122259182445656922e+00,3.133814376864107576e+00,-3.040138686503843957e+01,-1.255544207441094740e+00
2.245612417980415287e+01,-1.122324940063570642e+00,3.133843228090683386e+00,-3.041853946600621583e+01,-1.256122516147883061e+00
2.246575786671097674e+01,-1.122390692658828515e+00,3.133872098171943676e+00,-3.043566367368056191e+01,-1.256693303093536995e+00
2.247539155361779706e+01,-1.122455996503765707e+00,3.133901001390132723e+00,-3.045274622469006687e+01,-1.257256361659106592e+00
2.248502524052462093e+01,-1.122520410708197414e+00,3.133929922553167824e+00,-3.046977477816462354e+01,-1.257812324843458729e+00
2.249465892743144124e+01,-1.122583633062559150e+00,3.133958821605167255e+00,-3.048674165333356356e+01,-1.258362485165928080e+00
2.250429261433826866e+01,-1.122645594123206303e+00,3.133987645868674843e+00,-3.050364618551876461e+01,-1.258908412533124244e+00
2.251392630124508898e+01,-1.122706480535147655e+00,3.134016346211051740e+00,-3.052049497182040128e+01,-1.259451484342853034e+00
2.252355998815191285e+01,-1.122766680095623526e+00,3.134044892207735078e+00,-3.053729991263900700e+01,-1.259992469832942330e+00
2.253319367505873316e+01,-1.122826664971586563e+00,3.134073281657041576e+00,-3.055407462438041222e+01,-1.260531295472652857e+00
2.254282736196555703e+01,-1.122886848494226264e+00,3.134101541505997623e+00,-3.057083029879695601e+01,-1.261067064292102691e+00
2.255246104887238445e+01,-1.122947459219656441e+00,3.134129719860189844e+00,-3.058757226192276590e+01,-1.261598325531775977e+00
2.256209473577920477e+01,-1.123008470883379628e+00,3.134157871477259771e+00,-3.060429828402856245e+01,-1.262123514937627755e+00
2.257172842268602864e+01,-1.123069609969070459e+00,3.134186041150088808e+00,-3.062099916963281032e+01,-1.262641433506782151e+00
2.258136210959284895e+01,-1.123130438972144152e+00,3.134214250053888762e+00,-3.063766146907460097e+01,-1.263151619620138444e+00
2.259099579649967282e+01,-1.123190490265135510e+00,3.134242489250448571e+00,-3.065427150739395401e+01,-1.263654500536742997e+00
2.260062948340649314e+01,-1.123249409858500858e+00,3.134270722374021378e+00,-3.067081951853603883e+01,-1.264151275182984868e+00
2.261026317031332056e+01,-1.123307067113392232e+00,3.134298896723962446e+00,-3.068730262945041787e+01,-1.264643561378114844e+00
2.261989685722014087e+01,-1.123363596657244834e+00,3.134326959412602864e+00,-3.070372577653126456e+01,-1.265132912562656919e+00
2.262953054412696474e+01,-1.123419359327119338e+00,3.134354873652605455e+00,-3.072010025709849046e+01,-1.265620349744793094e+00
2.263916423103378506e+01,-1.123474833678131724e+00,3.134382630200194697e+00,-3.073644033504063344e+01,-1.266106051064463944e+00
2.264879791794060893e+01,-1.123530470901848100e+00,3.134410250427472899e+00,-3.075275891495703817e+01,-1.266589294712339608e+00
2.265843160484743279e+01,-1.123586557365588323e+00,3.134437780040676635e+00,-3.076906359099918831e+01,-1.267068674777437343e+00
2.266806529175425666e+01,-1.123643126877638565e+00,3.134465275318689681e+00,-3.078535427406167813e+01,-1.267542526855602425e+00
2.267769897866108053e+01,-1.123699949783270480e+00,3.134492786044659862e+00,-3.080162313213259750e+01,-1.268009435995979706e+00
2.268733266556790085e+01,-1.123756602623862788e+00,3.134520340337057398e+00,-3.081785688271412837e+01,-1.268468673424590909e+00
2.269696635247472472e+01,-1.123812597457054085e+00,3.134547936031971460e+00,-3.083404076223271773e+01,-1.268920428715562876e+00
2.270660003938154503e+01,-1.123867531570577727e+00,3.134575541287747402e+00,-3.085016298160765302e+01,-1.269365764985178391e+00
2.271623372628837245e+01,-1.123921211878402993e+00,3.134603104274512386e+00,-3.086621831821404172e+01,-1.269806308185163823e+00
2.272586741319519277e+01,-1.123973715799612583e+00,3.134630569030263825e+00,-3.088220974442065625e+01,-1.270243762520697706e+00
2.273550110010201664e+01,-1.124025369660948570e+00,3.134657892662913170e+00,-3.089814757986296101e+01,-1.270679397745507755e+00
2.274513478700883695e+01,-1.124076650806442146e+00,3.134685058640884758e+00,-3.091404640310596363e+01,-1.271113663951417339e+00
2.275476847391566082e+01,-1.124128042977255548e+00,3.134712082084722073e+00,-3.092992064174017841e+01,-1.271546052067314747e+00
2.276440216082248469e+01,-1.124179888978334763e+00,3.134739005398946787e+00,-3.094578016959020061e+01,-1.271975244610589639e+00
2.277403584772930856e+01,-1.124232285706154633e+00,3.134765885530962137e+00,-3.096162724891132001e+01,-1.272399513419903538e+00
2.278366953463613243e+01,-1.124285053881371343e+00,3.134792776712768347e+00,-3.097745575841977228e+01,-1.272817245703355526e+00
2.279330322154295274e+01,-1.124337792136959724e+00,3.134819713943596931e+00,-3.099325296203202740e+01,-1.273227439723902954e+00
2.280293690844977661e+01,-1.124389999346965041e+00,3.134846702272101826e+00,-3.100900330379198877e+01,-1.273630019238132904e+00
2.281257059535659693e+01,-1.124441228114680058e+00,3.134873715188271959e+00,-3.102469309414514953e+01,-1.274025869481021811e+00
2.282220428226342435e+01,-1.124491222609600882e+00,3.134900702664594085e+00,-3.104031467121543741e+01,-1.274416581215111144e+00
2.283183796917024466e+01,-1.124539998488926162e+00,3.134927606435813363e+00,-3.105586876715135247e+01,-1.274803978004179994e+00
2.284147165607706853e+01,-1.124587840143060458e+00,3.134954377878868215e+00,-3.107136434384486634e+01,-1.275189568498298121e+00
2.285110534298388885e+01,-1.124635215677385780e+00,3.134980993034554242e+00,-3.108681592549216077e+01,-1.275574089605074235e+00
2.286073902989071271e+01,-1.124682635220632720e+00,3.135007460158929948e+00,-3.110223921704240979e+01,-1.275957280232910884e+00
2.287037271679753658e+01,-1.124730495627207727e+00,3.135033817454459637e+00,-3.111764632552247178e+01,-1.276337956382637140e+00
2.288000640370436045e+01,-1.124778959028841507e+00,3.135060121624098972e+00,-3.113304203307249907e+01,-1.276714367374957027e+00
2.288964009061118432e+01,-1.124827902579716099e+00,3.135086430703208471e+00,-3.114842226331364827e+01,-1.277084727416855303e+00
2.289927377751800464e+01,-1.124876955146790758e+00,3.135112786393420503e+00,-3.116377522632483732e+01,-1.277447762537187836e+00
2.290890746442482850e+01,-1.124925610171684243e+00,3.135139201302299394e+00,-3.117908491819211392e+01,-1.277803106834983993e+00
2.291854115133164882e+01,-1.124973380563607073e+00,3.135165655019590325e+00,-3.119433593278837691e+01,-1.278151426255322853e+00
2.292817483823847269e+01,-1.125019948440644235e+00,3.135192100277224725e+00,-3.120951813495716465e+01,-1.278494229795742232e+00
2.293780852514529656e+01,-1.125065263865450360e+00,3.135218477360769640e+00,-3.122462977293209718e+01,-1.278833422718192336e+00
2.294744221205212042e+01,-1.125109562091076931e+00,3.135244732405112700e+00,-3.123967806949711701e+01,-1.279170735322438412e+00
2.295707589895894074e+01,-1.125153293610816396e+00,3.135270833995542183e+00,-3.125467708981238246e+01,-1.279507199898496594e+00
2.296670958586576461e+01,-1.125196987962790773e+00,3.135296782984698716e+00,-3.126964351055272928e+01,-1.279842835329533024e+00
2.297634327277258848e+01,-1.125241092622576211e+00,3.135322612485418770e+00,-3.128459155860580765e+01,-1.280176637022847341e+00
2.298597695967941235e+01,-1.125285836158468999e+00,3.135348377990059721e+00,-3.129952865066976386e+01,-1.280506877844763691e+00
2.299561064658623621e+01,-1.125331157656677350e+00,3.135374140588301994e+00,-3.131445306493362324e+01,-1.280831631275968885e+00
2.300524433349305653e+01,-1.125376724363954972e+00,3.135399948383095214e+00,-3.132935437002167944e+01,-1.281149359740778149e+00
2.301487802039988040e+01,-1.125422032612841461e+00,3.135425821782733102e+00,-3.134421650513904467e+01,-1.281459389895777790e+00
2.302451170730670071e+01,-1.125466561582151082e+00,3.135451747190707739e+00,-3.135902259890322696e+01,-1.281762129409236284e+00
2.303414539421352458e+01,-1.125509933113816530e+00,3.135477681068915778e+00,-3.137376007752366291e+01,-1.282058957001014576e+00
2.304377908112034845e+01,-1.125552028707317742e+00,3.135503563185460862e+00,-3.138842451160037683e+01,-1.282351816238297193e+00
2.305341276802717232e+01,-1.125593027659223644e+00,3.135529335041205456e+00,-3.140302102028746134e+01,-1.282642633984035330e+00
2.306304645493399264e+01,-1.125633354258546603e+00,3.135554957862986658e+00,-3.141756278418873194e+01,-1.282932738840086850e+00
2.307268014184081650e+01,-1.125673549717715938e+00,3.135580424654466736e+00,-3.143206709419975908e+01,-1.283222456463403605e+00
2.308231382874764037e+01,-1.125714107636554440e+00,3.135605762585023104e+00,-3.144655011673374645e+01,-1.283511006330141591e+00
2.309194751565446424e+01,-1.125755323161517829e+00,3.135631024934467437e+00,-3.146102195592046158e+01,-1.283796733893932229e+00
2.310158120256128811e+01,-1.125797202077244208e+00,3.135656275003551485e+00,-3.147548351618613793e+01,-1.284077610423973503e+00
2.311121488946810842e+01,-1.125839457969829649e+00,3.135681566871766357e+00,-3.148992613418827347e+01,-1.284351850910568915e+00
2.312084857637493229e+01,-1.125881598797911165e+00,3.135706928874689048e+00,-3.150433411608207734e+01,-1.284618463273119238e+00
2.313048226328175261e+01,-1.125923076851641724e+00,3.135732354872018846e+00,-3.151868943456623029e+01,-1.284877561326579931e+00
2.314011595018857648e+01,-1.125963456542554697e+00,3.135757806020157190e+00,-3.153297717695179969e+01,-1.285130344245692724e+00
2.314974963709540035e+01,-1.126002548766847022e+00,3.135783222562789518e+00,-3.154719009416981379e+01,-1.285378745785302979e+00
2.315938332400222421e+01,-1.126040470541766814e+00,3.135808542084252970e+00,-3.156133085901267066e+01,-1.285624857014544764e+00
2.316901701090904453e+01,-1.126077611265458467e+00,3.135833718673669335e+00,-3.157541132649302895e+01,-1.285870296183313943e+00
2.317865069781586840e+01,-1.126114515428755292e+00,3.135858737139362251e+00,-3.158944899540088969e+01,-1.286115716950672505e+00
2.318828438472269227e+01,-1.126151717230426730e+00,3.135883617896912945e+00,-3.160346172346345739e+01,-1.286360605726025952e+00
2.319791807162951613e+01,-1.126189577455765534e+00,3.135908410985063899e+00,-3.161746228840696915e+01,-1.286603432183743179e+00
2.320755175853634000e+01,-1.126228172554104789e+00,3.135933180982959811e+00,-3.163145444709860143e+01,-1.286842110166015019e+00
2.321718544544316032e+01,-1.126267270141884991e+00,3.135957987396202462e+00,-3.164543170332098398e+01,-1.287074631512791445e+00
2.322681913234998419e+01,-1.126306398890598803e+00,3.135982866490355736e+00,-3.165937918200869561e+01,-1.287299681658661710e+00
2.323645281925680450e+01,-1.126344991915978921e+00,3.136007820139519620e+00,-3.167327806738322238e+01,-1.287517049712352701e+00
2.324608650616362837e+01,-1.126382560177277670e+00,3.136032815140562313e+00,-3.168711127831418040e+01,-1.287727706519405491e+00
2.325572019307045224e+01,-1.126418842978130996e+00,3.136057793258966164e+00,-3.170086866591621799e+01,-1.287933524012830455e+00
2.326535387997727611e+01,-1.126453889383925322e+00,3.136082688989363820e+00,-3.171455014805409434e+01,-1.288136718043949358e+00
2.327498756688409642e+01,-1.126488045266462956e+00,3.136107449636341471e+00,-3.172816580903549522e+01,-1.288339181785232102e+00
2.328462125379092029e+01,-1.126521849434202860e+00,3.136132051582094071e+00,-3.174173290802945857e+01,-1.288541911571378984e+00
2.329425494069774416e+01,-1.126555870150627747e+00,3.136156507741580501e+00,-3.175527068010879361e+01,-1.288744700621979433e+00
2.330388862760456448e+01,-1.126590531754905422e+00,3.136180863876171010e+00,-3.176879449265529232e+01,-1.288946196032453972e+00
2.331352231451139190e+01,-1.126625984395773328e+00,3.136205184834140791e+00,-3.178231112853828222e+01,-1.289144304726840717e+00
2.332315600141821221e+01,-1.126662056978975590e+00,3.136229534875003111e+00,-3.179581663937591429e+01,-1.289336827885582348e+00
2.333278968832503608e+01,-1.126698308177137342e+00,3.136253958067647396e+00,-3.180929744322153141e+01,-1.289522132940679411e+00
2.334242337523185640e+01,-1.126734160418978004e+00,3.136278464761975027e+00,-3.182273436098453345e+01,-1.289699659183378033e+00
2.335205706213868027e+01,-1.126769076297180927e+00,3.136303028307248386e+00,-3.183610839004806792e+01,-1.289870101797141233e+00
2.336169074904550413e+01,-1.126802723633085979e+00,3.136327593076944531e+00,-3.184940647446452289e+01,-1.290035215505668464e+00
2.337132443595232800e+01,-1.126835078616254204e+00,3.136352091405102183e+00,-3.186262551629967987e+01,-1.290197294214668444e+00
2.338095812285914832e+01,-1.126866435116986143e+00,3.136376464298746392e+00,-3.187577339221585504e+01,-1.290358482151507946e+00
2.339059180976597219e+01,-1.126897316814427397e+00,3.136400679607476150e+00,-3.188886664025394424e+01,-1.290520124670480717e+00
2.340022549667279606e+01,-1.126928318508738647e+00,3.136424742075379246e+00,-3.190192549258884824e+01,-1.290682356581395185e+00
2.340985918357961637e+01,-1.126959924803208501e+00,3.136448692154877094e+00,-3.191496774323655927e+01,-1.290844055198323570e+00
2.341949287048644379e+01,-1.126992361528008191e+00,3.136472593884695126e+00,-3.192800330599250458e+01,-1.291003175390823987e+00
2.342912655739326411e+01,-1.127025525556647478e+00,3.136496515482800618e+00,-3.194103112287984914e+01,-1.291157367927969757e+00
2.343876024430008798e+01,-1.127059014920286373e+00,3.136520508554540232e+00,-3.195403938259932275e+01,-1.291304695512880629e+00
2.344839393120690829e+01,-1.127092250548153762e+00,3.136544592272008103e+00,-3.196700901076678392e+01,-1.291444229663555321e+00
